sseqid	mystart	myend	merge
H346	1195431	1197532	merged_IS
H346	1217684	1218736	NA
H346	1242561	1243612	NA
H346	1249932	1250984	NA
H346	1266385	1267432	NA
H346	1301709	1302760	NA
H346	1323744	1324796	NA
H346	1328806	1330907	merged_IS
H346	1351677	1352729	NA
H346	1356110	1357162	NA
H346	1359017	1360069	NA
H346	1360608	1361660	NA
H346	1369573	1370625	NA
H346	1415462	1416514	NA
H346	1450303	1451355	NA
H346	1456641	1457693	NA
H346	1468921	1471022	merged_IS
H346	1496618	1497670	NA
H346	1501403	1502455	NA
H346	1503581	1504633	NA
H346	1519040	1520092	NA
H346	1548036	1549088	NA
H346	1562299	1563351	NA
H346	1566419	1567471	NA
H346	1582887	1583939	NA
H346	1604191	1605243	NA
H346	1613516	1614568	NA
H346	1650332	1651384	NA
H346	1653762	1654814	NA
H346	1658543	1659595	NA
H346	1674514	1675561	NA
H346	1696256	1697308	NA
H346	1704972	1706024	NA
H346	1713219	1714271	NA
H346	1727581	1728633	NA
H346	1735106	1736158	NA
H346	1756653	1757705	NA
H346	1758364	1758772	NA
H346	1799619	1800670	NA
H346	1813681	1814733	NA
H346	1849545	1850596	NA
H346	1875421	1876473	NA
H346	1909408	1911509	merged_IS
H346	1919953	1921005	NA
H346	1953007	1954059	NA
H346	1979872	1980924	NA
H346	1987178	1988230	NA
H346	2027242	2028294	NA
H346	2035815	2036867	NA
H346	2058703	2060804	merged_IS
H346	2074204	2075256	NA
H346	2084517	2085569	NA
H346	2122574	2123625	NA
H346	2136819	2137871	NA
H346	2138802	2139854	NA
H346	2175055	2177156	merged_IS
H346	2206329	2208430	merged_IS
H346	2219431	2220483	NA
H346	2226352	2227404	NA
H346	2247049	2248101	NA
H346	2248550	2249602	NA
H346	2265788	2266824	NA
H346	2266827	2267879	NA
H346	2279376	2280428	NA
H346	2280548	2281600	NA
H346	2299236	2300288	NA
H346	2335071	2337172	merged_IS
H346	2342794	2344895	merged_IS
H346	2363261	2364313	NA
H346	2410332	2411384	NA
H346	2443745	2444797	NA
H346	2471892	2472944	NA
H346	2484365	2485411	NA
H346	2505382	2505522	merged_IS
H346	2509255	2510307	NA
H346	2543018	2544070	NA
H346	2555140	2557241	merged_IS
H346	2559424	2560476	NA
H346	2563784	2564836	NA
H346	2567495	2568547	NA
H346	2610726	2611778	NA
H346	2645214	2646266	NA
H346	2672270	2673317	NA
H346	2676377	2677429	NA
H346	2705341	2706393	NA
H346	2721675	2722727	NA
H346	2731065	2732117	NA
H346	2739704	2740756	NA
H346	2795425	2796477	NA
H346	2820547	2821599	NA
H346	2839893	2841994	merged_IS
H346	2860780	2861832	NA
H346	2878081	2879183	merged_IS
H346	2881338	2882390	NA
H346	2900076	2901128	NA
H346	2904527	2905573	NA
H346	2932195	2933247	NA
H346	2940726	2941778	NA
H346	2945561	2946613	NA
H346	2961664	2962716	NA
H346	3010428	3012529	merged_IS
H346	3020541	3021587	NA
H346	3033277	3034329	NA
H346	3060340	3061392	NA
H346	3080799	3081851	NA
H346	3101172	3102224	NA
H346	3104928	3105980	NA
H346	3119386	3120439	NA
H346	3123090	3124142	NA
H346	3144788	3145840	NA
H346	3155351	3156403	NA
H346	3195825	3196877	NA
H346	3203664	3204711	NA
H346	3237260	3238312	NA
H346	3242847	3243899	NA
H346	3280250	3281296	NA
H346	3295493	3296545	NA
H346	3299361	3300413	NA
H346	3305414	3306466	NA
H346	3309471	3310523	NA
H346	3321709	3322761	NA
H346	3337449	3338496	NA
H346	3368240	3369292	NA
H346	3375588	3376640	NA
H346	3379425	3380476	NA
H346	3391492	3392544	NA
H346	3408018	3409070	NA
H346	3420871	3421923	NA
H346	3436962	3438014	NA
H346	3467343	3468395	NA
H346	3493724	3495825	merged_IS
H346	3505201	3506253	NA
H346	3535256	3536308	NA
H346	3582495	3583542	NA
H346	3591860	3592912	NA
H346	3609197	3611298	merged_IS
H346	3627441	3628493	NA
H346	3663492	3664544	NA
H346	3708437	3710534	merged_IS
H346	3722676	3723728	NA
H346	3733112	3734164	NA
H346	3736423	3737475	NA
H346	3757543	3758595	NA
H346	3759658	3760704	NA
H346	3772474	3773526	NA
H346	3789284	3790331	NA
H346	3792417	3793468	NA
H346	3828940	3829992	NA
H346	3845969	3847021	NA
H346	3919965	3921016	NA
H346	3928505	3929557	NA
H346	3957411	3958463	NA
H346	3998239	3999291	NA
H346	4009892	4010162	NA
H346	4032780	4033832	NA
H346	4038195	4039247	NA
H346	4072487	4073539	NA
H346	4084212	4085264	NA
H346	4092019	4093071	NA
H320	27283	28335	NA
H320	34524	35576	NA
H320	43562	45663	merged_IS
H320	51089	52141	NA
H320	58547	59599	NA
H320	70033	71085	NA
H320	78684	79736	NA
H320	80423	80653	NA
H320	108477	109529	NA
H320	122172	123224	NA
H320	136207	137254	NA
H320	165943	166995	NA
H320	175249	176301	NA
H320	195353	196405	NA
H320	206583	207635	NA
H320	225503	226555	NA
H320	234284	235336	NA
H320	236370	237422	NA
H320	266521	267573	NA
H320	278190	279242	NA
H320	287023	288075	NA
H320	301602	302654	NA
H320	303018	304070	NA
H320	331332	332384	NA
H320	355968	357020	NA
H320	366354	367401	NA
H320	391907	392954	NA
H320	402105	403152	NA
H320	413436	414488	NA
H320	422101	423147	NA
H320	431271	432322	NA
H320	469449	471550	merged_IS
H320	483348	484400	NA
H320	497585	498637	NA
H320	509347	510398	NA
H320	520061	521113	NA
H320	522401	523453	NA
H320	540470	541522	NA
H320	556258	557304	NA
H320	563595	564647	NA
H320	575372	576423	NA
H320	577976	579028	NA
H320	621712	622764	NA
H320	630808	631860	NA
H320	638742	639794	NA
H320	654640	655692	NA
H320	674604	675656	NA
H320	737356	738408	NA
H320	741785	742837	NA
H320	750865	751911	NA
H320	755300	756352	NA
H320	763390	764442	NA
H320	774370	775422	NA
H320	787150	788202	NA
H320	811000	813101	merged_IS
H320	818638	819690	NA
H320	821037	822089	NA
H320	870132	871184	NA
H320	904105	905157	NA
H320	923686	924738	NA
H320	931967	934068	merged_IS
H320	964888	965940	NA
H320	1007253	1008305	NA
H320	1024963	1026014	NA
H320	1031249	1032300	NA
H320	1045908	1046960	merged_IS
H320	1056448	1057500	NA
H320	1061052	1062104	NA
H320	1063864	1064916	NA
H320	1069297	1070349	NA
H320	1076619	1077665	NA
H320	1083327	1084379	NA
H320	1088291	1089343	NA
H320	1090630	1091681	NA
H320	1100237	1101289	NA
H320	1108332	1109383	NA
H320	1131574	1132626	NA
H320	1136179	1137231	NA
H320	1146674	1147726	NA
H320	1171982	1173034	NA
H320	1187410	1188462	NA
H320	1196488	1198589	merged_IS
H320	1218741	1219793	NA
H320	1243618	1244669	NA
H320	1250989	1252041	NA
H320	1254203	1255249	NA
H320	1268491	1269538	NA
H320	1303816	1304867	NA
H320	1325851	1326903	NA
H320	1330913	1331965	NA
H320	1352734	1353786	NA
H320	1357167	1358219	NA
H320	1360074	1361126	NA
H320	1361665	1362717	NA
H320	1370630	1371682	NA
H320	1416519	1417571	NA
H320	1451360	1452412	NA
H320	1457698	1458750	NA
H320	1469978	1471030	NA
H320	1496626	1497678	NA
H320	1501411	1501551	merged_IS
H320	1521522	1522568	NA
H320	1533989	1535041	NA
H320	1562136	1563188	NA
H320	1595549	1596601	NA
H320	1642620	1643672	NA
H320	1670027	1671079	NA
H320	1696892	1697944	NA
H320	1704198	1705250	NA
H320	1744262	1745314	NA
H320	1752835	1753887	NA
H320	1775723	1777824	merged_IS
H320	1791224	1792276	NA
H320	1801537	1802589	NA
H320	1839594	1840645	NA
H320	1853839	1854891	NA
H320	1855822	1856874	NA
H320	1892075	1894176	merged_IS
H320	1923349	1925450	merged_IS
H320	1936451	1937503	NA
H320	1943372	1946522	merged_IS
H320	1966167	1968268	merged_IS
H320	1968717	1969769	NA
H320	1985955	1986991	NA
H320	1986994	1988046	NA
H320	1999543	2000595	NA
H320	2000715	2001767	NA
H320	2019403	2020455	NA
H320	2055238	2056290	NA
H320	2061912	2064013	merged_IS
H320	2088026	2089078	NA
H320	2097522	2098574	NA
H320	2131509	2132561	NA
H320	2157386	2158437	NA
H320	2193249	2194301	NA
H320	2207312	2208363	NA
H320	2249211	2249610	NA
H320	2250278	2251330	NA
H320	2271825	2272877	NA
H320	2279350	2280402	NA
H320	2293712	2294764	NA
H320	2301959	2303011	NA
H320	2310675	2311727	NA
H320	2332422	2333469	NA
H320	2348388	2349440	NA
H320	2353169	2354221	NA
H320	2356599	2357651	NA
H320	2393397	2394449	NA
H320	2402722	2403774	NA
H320	2424026	2425078	NA
H320	2440495	2441547	NA
H320	2444615	2445667	NA
H320	2458878	2459930	NA
H320	2487874	2488926	NA
H320	2503333	2504385	NA
H320	2505511	2506563	NA
H320	2510296	2511348	NA
H320	2544059	2545111	NA
H320	2556181	2558282	merged_IS
H320	2563776	2564828	NA
H320	2567487	2568539	NA
H320	2610718	2611770	NA
H320	2645206	2646258	NA
H320	2672262	2673309	NA
H320	2676369	2677421	NA
H320	2705333	2706385	NA
H320	2721667	2722719	NA
H320	2731057	2732109	NA
H320	2739696	2740748	NA
H320	2795417	2796469	NA
H320	2820539	2821591	NA
H320	2839885	2841986	merged_IS
H320	2860772	2861824	NA
H320	2878073	2879175	merged_IS
H320	2881330	2882382	NA
H320	2900067	2901119	NA
H320	2904518	2905564	NA
H320	2932186	2933238	NA
H320	2940717	2941769	NA
H320	2945552	2946604	NA
H320	2961655	2962707	NA
H320	3010419	3011471	NA
H320	3019483	3020529	NA
H320	3032219	3033271	NA
H320	3059282	3060334	NA
H320	3079735	3080787	NA
H320	3100108	3101160	NA
H320	3103864	3104916	NA
H320	3118322	3119375	NA
H320	3122026	3123078	NA
H320	3143724	3144776	NA
H320	3154287	3155339	NA
H320	3194761	3195813	NA
H320	3202600	3203647	NA
H320	3236196	3237248	NA
H320	3241783	3242835	NA
H320	3279186	3280232	NA
H320	3294429	3295481	NA
H320	3298297	3299349	NA
H320	3304350	3305402	NA
H320	3308407	3309459	NA
H320	3320645	3321697	NA
H320	3336385	3337432	NA
H320	3367176	3368228	NA
H320	3374524	3375576	NA
H320	3378361	3379412	NA
H320	3390428	3391480	NA
H320	3406954	3408006	NA
H320	3419807	3420859	NA
H320	3435898	3436950	NA
H320	3466279	3467331	NA
H320	3492660	3494761	merged_IS
H320	3504137	3505189	NA
H320	3534192	3535244	NA
H320	3581431	3582478	NA
H320	3590796	3591848	NA
H320	3608133	3610234	merged_IS
H320	3626377	3627429	NA
H320	3662429	3663481	NA
H320	3707374	3709471	merged_IS
H320	3721613	3722665	NA
H320	3732049	3733101	NA
H320	3735360	3736412	NA
H320	3756480	3757532	NA
H320	3758595	3759641	NA
H320	3771411	3773512	merged_IS
H320	3789270	3790317	NA
H320	3792403	3793454	NA
H320	3828926	3829978	NA
H320	3845955	3847007	NA
H320	3919951	3921002	NA
H320	3928491	3929543	NA
H320	3957397	3958449	NA
H320	4008829	4009099	NA
H320	4031717	4032769	NA
H320	4037132	4039233	merged_IS
H320	4072473	4073525	NA
H320	4084198	4085250	NA
H034	27283	28335	NA
H034	34524	35576	NA
H034	43562	44614	NA
H034	50040	51092	NA
H034	57498	58550	NA
H034	68984	70036	NA
H034	77635	78687	NA
H034	79374	79604	NA
H034	107428	108480	NA
H034	121123	122175	NA
H034	135158	136205	NA
H034	164896	165948	NA
H034	174202	175254	NA
H034	194306	195358	NA
H034	205536	206588	NA
H034	224456	225508	NA
H034	233237	234289	NA
H034	235323	236375	NA
H034	265474	266526	NA
H034	277143	278195	NA
H034	285976	287028	NA
H034	300555	301607	NA
H034	301971	303023	NA
H034	330283	331335	NA
H034	354919	355971	NA
H034	365305	366352	NA
H034	390858	391905	NA
H034	401056	402103	NA
H034	412387	413439	NA
H034	421052	422098	NA
H034	430222	431273	NA
H034	468400	470501	merged_IS
H034	482299	483351	NA
H034	518350	519402	NA
H034	535545	536597	NA
H034	552882	553934	NA
H034	562252	563299	NA
H034	609486	610538	NA
H034	639541	640593	NA
H034	649969	652070	merged_IS
H034	677399	678451	NA
H034	707781	708833	NA
H034	723872	724924	NA
H034	736725	737777	NA
H034	753251	754303	NA
H034	765319	766370	NA
H034	769155	770207	NA
H034	776503	777555	NA
H034	807299	808346	NA
H034	823034	824086	NA
H034	835272	836324	NA
H034	839329	841430	merged_IS
H034	846431	847483	NA
H034	850299	851351	NA
H034	865548	866594	NA
H034	902945	905046	merged_IS
H034	909581	910633	NA
H034	943182	944229	NA
H034	951016	952068	NA
H034	991490	992542	NA
H034	1002053	1003105	NA
H034	1023751	1024803	NA
H034	1027454	1028507	NA
H034	1041913	1042965	NA
H034	1045669	1046721	NA
H034	1066042	1067094	NA
H034	1086495	1087547	NA
H034	1113558	1114610	NA
H034	1126300	1127346	NA
H034	1135358	1136410	NA
H034	1184122	1185174	NA
H034	1200225	1201277	NA
H034	1205060	1206112	NA
H034	1213591	1214643	NA
H034	1241265	1242311	NA
H034	1245710	1246762	NA
H034	1264448	1265500	NA
H034	1267655	1268757	merged_IS
H034	1285006	1286058	NA
H034	1304844	1306945	merged_IS
H034	1325239	1326291	NA
H034	1350361	1351413	NA
H034	1406082	1407134	NA
H034	1414721	1415773	NA
H034	1424111	1425163	NA
H034	1440445	1441497	NA
H034	1469409	1470461	NA
H034	1473521	1474568	NA
H034	1500572	1501624	NA
H034	1535060	1536112	NA
H034	1578291	1579343	NA
H034	1582002	1583054	NA
H034	1588548	1590649	merged_IS
H034	1601719	1602771	NA
H034	1635482	1636534	NA
H034	1640267	1640407	merged_IS
H034	1660378	1661424	NA
H034	1672845	1673897	NA
H034	1700992	1702044	NA
H034	1734405	1735457	NA
H034	1781476	1782528	NA
H034	1808883	1809935	NA
H034	1835748	1836800	NA
H034	1843054	1844106	NA
H034	1883118	1884170	NA
H034	1891691	1892743	NA
H034	1914579	1916681	merged_IS
H034	1930081	1931133	NA
H034	1940394	1941446	NA
H034	1978451	1979502	NA
H034	1992696	1993748	NA
H034	1994679	1995731	NA
H034	2030932	2033033	merged_IS
H034	2062206	2064307	merged_IS
H034	2075308	2076360	NA
H034	2082229	2084330	merged_IS
H034	2103975	2105027	NA
H034	2105476	2106528	NA
H034	2122714	2123766	NA
H034	2135263	2136315	NA
H034	2136435	2137487	NA
H034	2155123	2156175	NA
H034	2190958	2192010	NA
H034	2197632	2199733	merged_IS
H034	2223746	2224798	NA
H034	2233242	2234294	NA
H034	2267229	2268281	NA
H034	2293106	2294157	NA
H034	2328969	2330021	NA
H034	2343032	2344083	NA
H034	2384931	2385330	NA
H034	2385998	2387050	NA
H034	2407545	2408597	NA
H034	2415070	2416122	NA
H034	2429432	2430484	NA
H034	2437679	2438731	NA
H034	2446395	2447447	NA
H034	2468142	2469189	NA
H034	2484108	2485160	NA
H034	2488889	2489941	NA
H034	2492319	2493371	NA
H034	2529064	2530116	NA
H034	2538389	2539441	NA
H034	2559693	2560745	NA
H034	2576162	2577214	NA
H034	2580282	2581334	NA
H034	2594545	2595597	NA
H034	2623541	2624593	NA
H034	2639000	2640052	NA
H034	2641178	2642230	NA
H034	2645963	2647015	NA
H034	2672611	2674712	merged_IS
H034	2685940	2686992	NA
H034	2692278	2693330	NA
H034	2727119	2728171	NA
H034	2773008	2774060	NA
H034	2781973	2783025	NA
H034	2783564	2784616	NA
H034	2786471	2787523	NA
H034	2790904	2791956	NA
H034	2812726	2813778	NA
H034	2817788	2818840	NA
H034	2839824	2840875	NA
H034	2875153	2876200	NA
H034	2891601	2892653	NA
H034	2898973	2900024	NA
H034	2923849	2924901	NA
H034	2945053	2947154	merged_IS
H034	2955180	2956232	NA
H034	2970607	2971659	NA
H034	2995915	2996967	NA
H034	3006410	3007462	NA
H034	3011015	3012067	NA
H034	3034258	3035309	NA
H034	3042352	3043404	NA
H034	3051960	3053011	NA
H034	3054298	3055350	NA
H034	3059262	3060314	NA
H034	3065976	3067022	NA
H034	3073292	3074344	NA
H034	3078725	3079777	NA
H034	3081537	3082589	NA
H034	3086141	3087193	NA
H034	3096681	3096708	merged_IS
H034	3111341	3112392	NA
H034	3117627	3118678	NA
H034	3135336	3136388	NA
H034	3177878	3178930	NA
H034	3209750	3210802	NA
H034	3218031	3219083	NA
H034	3237612	3238664	NA
H034	3271585	3272637	NA
H034	3320680	3321732	NA
H034	3323079	3324131	NA
H034	3329668	3331769	merged_IS
H034	3354567	3355619	NA
H034	3367347	3368399	NA
H034	3378327	3379379	NA
H034	3386417	3387469	NA
H034	3390858	3391904	NA
H034	3399932	3400984	NA
H034	3404361	3405413	NA
H034	3467113	3468165	NA
H034	3487077	3488129	NA
H034	3502975	3504027	NA
H034	3510909	3511961	NA
H034	3520005	3521057	NA
H034	3563741	3564792	NA
H034	3566345	3567396	NA
H034	3578121	3579173	NA
H034	3585464	3586510	NA
H034	3601246	3602298	NA
H034	3619315	3620367	NA
H034	3621655	3622707	NA
H034	3632370	3633421	NA
H034	3644131	3645183	NA
H034	3658368	3659420	NA
H034	3703313	3705410	merged_IS
H034	3717552	3718604	NA
H034	3727988	3729040	NA
H034	3731299	3732351	NA
H034	3752419	3753471	NA
H034	3754534	3755580	NA
H034	3767350	3768402	NA
H034	3784160	3785207	NA
H034	3787293	3788344	NA
H034	3823816	3824868	NA
H034	3840845	3841897	NA
H034	3914841	3915892	NA
H034	3923381	3924433	NA
H034	3952287	3953339	NA
H034	4003719	4003989	NA
H034	4026607	4027659	NA
H034	4032022	4034123	merged_IS
H034	4067363	4069464	merged_IS
H034	4080137	4081189	NA
G102	27283	28335	NA
G102	34524	35576	NA
G102	43562	44614	NA
G102	50040	51092	NA
G102	57498	58550	NA
G102	68984	70036	NA
G102	77635	78687	NA
G102	79374	79604	NA
G102	107428	108480	NA
G102	121123	122175	NA
G102	135158	136205	NA
G102	164895	165947	NA
G102	174201	175253	NA
G102	194305	195357	NA
G102	205535	206587	NA
G102	224455	225507	NA
G102	233236	234288	NA
G102	235322	236374	NA
G102	265473	266526	NA
G102	277143	278196	NA
G102	285977	287029	NA
G102	300556	301608	NA
G102	301972	303024	NA
G102	330286	331338	NA
G102	354922	355974	NA
G102	365308	366355	NA
G102	390861	391908	NA
G102	401059	402106	NA
G102	412390	413442	NA
G102	421055	422101	NA
G102	430225	431276	NA
G102	468403	470504	merged_IS
G102	482302	483354	NA
G102	496539	497591	NA
G102	508301	509352	NA
G102	519015	520067	NA
G102	521355	522407	NA
G102	539424	540476	NA
G102	555212	556258	NA
G102	562549	563601	NA
G102	574326	575377	NA
G102	576930	577982	NA
G102	620666	621718	NA
G102	629762	630814	NA
G102	637696	638748	NA
G102	653594	654646	NA
G102	673558	674610	NA
G102	732203	733249	NA
G102	737359	738411	NA
G102	741788	742840	NA
G102	750868	751914	NA
G102	755303	756355	NA
G102	763393	764445	NA
G102	774373	775425	NA
G102	787153	788205	NA
G102	811003	813104	merged_IS
G102	818641	819693	NA
G102	821040	822092	NA
G102	870135	871187	NA
G102	904108	905160	NA
G102	923689	924741	NA
G102	931970	933022	NA
G102	963842	964894	NA
G102	1006207	1007259	NA
G102	1023917	1024968	NA
G102	1030203	1031254	NA
G102	1044862	1045914	merged_IS
G102	1055402	1056454	NA
G102	1060006	1061058	NA
G102	1062818	1063870	NA
G102	1068251	1069303	NA
G102	1075573	1076619	NA
G102	1082281	1083333	NA
G102	1087245	1088297	NA
G102	1089584	1090635	NA
G102	1099191	1100243	NA
G102	1107286	1108337	NA
G102	1130528	1131580	NA
G102	1135133	1136185	NA
G102	1145628	1146680	NA
G102	1170936	1171988	NA
G102	1186364	1187416	NA
G102	1195442	1197543	merged_IS
G102	1217695	1218747	NA
G102	1242572	1243623	NA
G102	1249943	1250995	NA
G102	1266396	1267443	NA
G102	1301721	1302772	NA
G102	1323756	1324808	NA
G102	1328818	1329870	NA
G102	1350640	1351692	NA
G102	1355073	1356125	NA
G102	1357980	1359032	NA
G102	1359571	1360623	NA
G102	1368536	1369588	NA
G102	1414425	1415477	NA
G102	1449266	1450318	NA
G102	1455604	1456656	NA
G102	1467884	1469985	merged_IS
G102	1495581	1496633	NA
G102	1500366	1501418	NA
G102	1502544	1503596	NA
G102	1518003	1519055	NA
G102	1546999	1548051	NA
G102	1561262	1563363	merged_IS
G102	1566431	1567483	NA
G102	1582899	1583951	NA
G102	1604203	1605255	NA
G102	1613528	1614580	NA
G102	1650326	1651378	NA
G102	1653756	1654808	NA
G102	1658537	1659589	NA
G102	1674508	1675555	NA
G102	1696250	1697302	NA
G102	1704966	1706018	NA
G102	1713213	1714265	NA
G102	1727575	1728627	NA
G102	1735100	1736152	NA
G102	1756647	1757699	NA
G102	1758358	1758766	NA
G102	1799614	1800665	NA
G102	1813676	1814728	NA
G102	1849540	1850591	NA
G102	1875416	1876468	NA
G102	1909403	1910455	NA
G102	1918899	1919951	NA
G102	1943965	1946066	merged_IS
G102	1951688	1952740	NA
G102	1987523	1988575	NA
G102	2006211	2007263	NA
G102	2007383	2008435	NA
G102	2019932	2022029	merged_IS
G102	2038215	2039267	NA
G102	2039716	2040768	NA
G102	2060413	2062514	merged_IS
G102	2068383	2069435	NA
G102	2080436	2081488	NA
G102	2110661	2112762	merged_IS
G102	2147963	2149015	NA
G102	2149946	2150998	NA
G102	2164192	2165243	NA
G102	2202248	2203300	NA
G102	2212561	2213613	NA
G102	2227013	2229114	merged_IS
G102	2250950	2252002	NA
G102	2259523	2260575	NA
G102	2299587	2301688	merged_IS
G102	2307942	2308994	NA
G102	2334807	2335859	NA
G102	2362214	2363266	NA
G102	2409285	2410337	NA
G102	2422842	2423894	NA
G102	2443747	2444799	NA
G102	2471894	2472946	NA
G102	2484367	2485413	NA
G102	2505384	2505524	merged_IS
G102	2509257	2510309	NA
G102	2543020	2544072	NA
G102	2555142	2558292	merged_IS
G102	2563786	2564838	NA
G102	2567497	2568549	NA
G102	2610728	2611780	NA
G102	2645216	2646268	NA
G102	2672272	2673319	NA
G102	2676379	2677431	NA
G102	2705343	2706395	NA
G102	2721677	2722729	NA
G102	2731067	2732119	NA
G102	2739706	2740758	NA
G102	2795427	2796479	NA
G102	2820549	2821601	NA
G102	2839895	2841996	merged_IS
G102	2860782	2861834	NA
G102	2878083	2879185	merged_IS
G102	2881340	2882392	NA
G102	2900080	2901132	NA
G102	2904531	2905577	NA
G102	2932199	2933251	NA
G102	2940730	2941782	NA
G102	2945565	2946617	NA
G102	2961668	2962720	NA
G102	3010432	3011484	NA
G102	3019496	3020542	NA
G102	3032232	3033284	NA
G102	3059295	3060347	NA
G102	3079748	3080800	NA
G102	3100121	3101173	NA
G102	3103877	3104929	NA
G102	3118335	3119388	NA
G102	3122039	3123091	NA
G102	3143737	3144789	NA
G102	3154300	3155352	NA
G102	3194774	3195826	NA
G102	3202613	3203660	NA
G102	3236209	3237261	NA
G102	3241796	3242848	NA
G102	3279199	3280245	NA
G102	3294442	3295494	NA
G102	3298310	3300411	merged_IS
G102	3305412	3306464	NA
G102	3309469	3310523	NA
G102	3321709	3323810	merged_IS
G102	3338498	3339545	NA
G102	3369289	3370341	NA
G102	3376637	3377689	NA
G102	3380474	3381525	NA
G102	3392541	3393593	NA
G102	3409067	3410119	NA
G102	3421920	3422972	NA
G102	3438011	3439063	NA
G102	3468392	3469444	NA
G102	3494773	3496874	merged_IS
G102	3506250	3507302	NA
G102	3536305	3537357	NA
G102	3583544	3584591	NA
G102	3592909	3593961	NA
G102	3610246	3612347	merged_IS
G102	3628490	3629542	NA
G102	3664541	3665593	NA
G102	3709486	3711583	merged_IS
G102	3723725	3724777	NA
G102	3734161	3735213	NA
G102	3737472	3738524	NA
G102	3758592	3759644	NA
G102	3760707	3761753	NA
G102	3773523	3774575	NA
G102	3790333	3791380	NA
G102	3793466	3794517	NA
G102	3829989	3831041	NA
G102	3847018	3848070	NA
G102	3921014	3922065	NA
G102	3929554	3930606	NA
G102	3958460	3959512	NA
G102	4009892	4010162	NA
G102	4032780	4033832	NA
G102	4038195	4040296	merged_IS
G102	4073536	4074588	NA
G102	4085261	4086313	NA
G085	27283	28335	NA
G085	34524	35576	NA
G085	43562	44614	NA
G085	47827	48878	NA
G085	51089	52141	NA
G085	58547	59599	NA
G085	70033	71085	NA
G085	78684	79736	NA
G085	80423	80653	NA
G085	108477	109529	NA
G085	122172	123224	NA
G085	136207	137254	NA
G085	165944	166996	NA
G085	175250	176302	NA
G085	195354	196406	NA
G085	206584	207636	NA
G085	225504	226556	NA
G085	234285	235337	NA
G085	236371	237423	NA
G085	266522	267574	NA
G085	278191	279243	NA
G085	287024	288076	NA
G085	301603	302655	NA
G085	303019	304071	NA
G085	331333	332385	NA
G085	355969	357021	NA
G085	366355	367402	NA
G085	391908	392955	NA
G085	402106	403153	NA
G085	413437	414489	NA
G085	422102	423148	NA
G085	431272	432323	NA
G085	469450	470502	NA
G085	482300	483352	NA
G085	496537	497589	NA
G085	508299	509350	NA
G085	519013	520065	NA
G085	521353	522405	NA
G085	539422	540474	NA
G085	555210	556256	NA
G085	562547	563599	NA
G085	574324	576424	merged_IS
G085	577977	579029	NA
G085	616677	617728	NA
G085	622762	623814	NA
G085	631858	632910	NA
G085	639792	640844	NA
G085	655690	656742	NA
G085	675654	676706	NA
G085	738406	739458	NA
G085	742835	743882	NA
G085	751910	752961	NA
G085	756350	757402	NA
G085	764440	765492	NA
G085	775420	776472	NA
G085	788200	789252	NA
G085	812050	813102	NA
G085	818639	819691	NA
G085	821038	822090	NA
G085	870133	871185	NA
G085	904106	905158	NA
G085	923687	924739	NA
G085	931968	933020	NA
G085	963840	964892	NA
G085	1006205	1007257	NA
G085	1023915	1024966	NA
G085	1030201	1031252	NA
G085	1044860	1045912	merged_IS
G085	1055400	1056452	NA
G085	1060004	1061056	NA
G085	1062816	1063868	NA
G085	1068249	1069301	NA
G085	1075571	1076617	NA
G085	1082279	1083331	NA
G085	1087243	1088295	NA
G085	1089582	1090633	NA
G085	1099189	1100241	NA
G085	1107284	1108335	NA
G085	1130526	1131578	NA
G085	1135131	1136183	NA
G085	1145626	1146678	NA
G085	1170934	1171986	NA
G085	1186360	1187412	NA
G085	1195438	1197539	merged_IS
G085	1217691	1218743	NA
G085	1242568	1243619	NA
G085	1249939	1250991	NA
G085	1266392	1267439	NA
G085	1301717	1302768	NA
G085	1323752	1324804	NA
G085	1328814	1329866	NA
G085	1350636	1351688	NA
G085	1355069	1356121	NA
G085	1357976	1359028	NA
G085	1359567	1360619	NA
G085	1368532	1369584	NA
G085	1414421	1416522	merged_IS
G085	1450311	1451363	NA
G085	1456649	1457701	NA
G085	1468929	1471030	merged_IS
G085	1496626	1497678	NA
G085	1501406	1502458	NA
G085	1503584	1504636	NA
G085	1519043	1520095	NA
G085	1548039	1549091	NA
G085	1562302	1563354	NA
G085	1566422	1567474	NA
G085	1582889	1583941	NA
G085	1604193	1605245	NA
G085	1613518	1614570	NA
G085	1650316	1651368	NA
G085	1653746	1654798	NA
G085	1658527	1659579	NA
G085	1674498	1675545	NA
G085	1696240	1697292	NA
G085	1704956	1706008	NA
G085	1713203	1714255	NA
G085	1727565	1728617	NA
G085	1735090	1736142	NA
G085	1756637	1757689	NA
G085	1758348	1758756	NA
G085	1799604	1800655	NA
G085	1813666	1814718	NA
G085	1849530	1850581	NA
G085	1875406	1876458	NA
G085	1909393	1910445	NA
G085	1918889	1919941	NA
G085	1943954	1945006	NA
G085	1950628	1951679	NA
G085	1986462	1987514	NA
G085	2005150	2006202	NA
G085	2006322	2007374	NA
G085	2018871	2019923	NA
G085	2019926	2020962	NA
G085	2037148	2038200	NA
G085	2038649	2039701	NA
G085	2059346	2061447	merged_IS
G085	2067316	2068368	NA
G085	2079369	2081470	merged_IS
G085	2110643	2112744	merged_IS
G085	2147945	2148997	NA
G085	2149928	2150980	NA
G085	2164174	2165225	NA
G085	2202230	2203282	NA
